Label,EmailText
ham,God bless.get good sleep my dear...i will pray!
spam,Todays Voda numbers ending 1225 are selected to receive a Ã¥Â£50award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app 
ham,Do have a nice day today. I love you so dearly.
ham,Aiyo a bit pai seh Ã_ noe... Scared he dun rem who i am then die... Hee... But he become better lookin oredi leh...
ham,"Aight, I'll ask a few of my roommates"
ham,"Now, whats your house # again ? And do you have any beer there ?"
ham,Do Ã_ all wan 2 meet up n combine all the parts? How's da rest of da project going?
ham,"\Getting tickets 4 walsall tue 6 th march. My mate is getting me them on sat. ill pay my treat. Want 2 go. Txt bak .Terry\"""""
ham,Yes we are chatting too.
ham,HI ITS JESS I DONT KNOW IF YOU ARE AT WORK BUT CALL ME WHEN U CAN IM AT HOME ALL EVE. XXX
ham,Sian... Aft meeting supervisor got work 2 do liao... U working now?
ham,Are you going to write ccna exam this week??
ham,Well i will watch shrek in 3D!!B)
ham,Am i that much dirty fellow?
ham,Dunno dat's wat he told me. Ok lor...
ham,I'll probably be by tomorrow (or even later tonight if something's going on)
ham,I couldn't say no as he is a dying man and I feel sad for him so I will go and I just wanted you to know I would probably be gone late into your night
ham,If you're thinking of lifting me one then no.
ham,Same as u... Dun wan... Y u dun like me already ah... Wat u doing now? Still eating?
ham,Sent me ur email id soon
ham,Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!
ham,"Dude. What's up. How Teresa. Hope you have been okay. When i didnt hear from these people, i called them and they had received the package since dec  &lt;#&gt; . Just thot you'ld like to know. Do have a fantastic year and all the best with your reading. Plus if you can really really Bam first aid for Usmle, then your work is done."
ham,Hey gorgeous man. My work mobile number is. Have a good one babe. Squishy Mwahs.
ham,May i call You later Pls
spam,"Hottest pics straight to your phone!! See me getting Wet and Wanting, just for you xx Text PICS to 89555 now! txt costs 150p textoperator g696ga 18 XxX"
ham,That's the way you should stay oh.
ham,Hello- thanx for taking that call. I got a job! Starts on monday!
ham,What time is ur flight tmr?
ham,When should I come over?
ham,I have a rather prominent bite mark on my right cheek
ham,* Will be september by then!
ham,Are you wet right now?
ham,And how's your husband.
spam,"Hack Chat. Get backdoor entry into 121 chat rooms at a fraction of the cost. Reply NEO69 or call 09050280520, to subscribe 25p pm. DPS, Bcm box 8027 Ldn, wc1n3xx"
ham,Are we doing the norm tomorrow? I finish just a 4.15 cos of st tests. Need to sort library stuff out at some point tomo - got letter from today - access til end march so i better get move on!
ham,Yeah. I got a list with only u and Joanna if I'm feeling really anti social
ham,I am in your office na.
ham,"\Are you comingdown later?\"""""
ham,Super da:)good replacement for murali
ham,Da is good good player.why he is unsold.
ham,Hi. || Do u want | to join me with sts later? || Meeting them at five. || Call u after class.
ham,Its on in engalnd! But telly has decided it won't let me watch it and mia and elliot were kissing! Damn it!
spam,"FREE NOKIA Or Motorola with upto 12mths 1/2price linerental, 500 FREE x-net mins&100txt/mth FREE B'tooth*. Call Mobileupd8 on 08001950382 or call 2optout/D3WV"
ham,I dont want to hear philosophy. Just say what happen
ham,You got job in wipro:)you will get every thing in life in 2 or 3 years.
ham,Then cant get da laptop? My matric card wif Ã_ lei... 
ham,Dunno da next show aft 6 is 850. Toa payoh got 650.
spam,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08718726970 NOW! Only 10p per min. BT-national-rate "
ham,I just made some payments so dont have that much. Sorry. Would you want it fedex or the other way.
ham,They did't play one day last year know even though they have very good team.. Like india.
ham,K.:)you are the only girl waiting in reception ah?
ham,"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it..."
ham,I hate when she does this. She turns what should be a fun shopping trip into an annoying day of how everything would look in her house.
ham,"Sir, i am waiting for your call."
ham,What's up. Do you want me to come online?
ham,"It could work, we'll reach a consensus at the next meeting"
ham,Aiyah then i wait lor. Then u entertain me. Hee...
ham,"The last thing i ever wanted to do was hurt you. And i didn't think it would have. You'd laugh, be embarassed, delete the tag and keep going. But as far as i knew, it wasn't even up. The fact that you even felt like i would do it to hurt you shows you really don't know me at all. It was messy wednesday, but it wasn't bad. The problem i have with it is you HAVE the time to clean it, but you choose not to. You skype, you take pictures, you sleep, you want to go out. I don't mind a few things here and there, but when you don't make the bed, when you throw laundry on top of it, when i can't have a friend in the house because i'm embarassed that there's underwear and bras strewn on the bed, pillows on the floor, that's something else. You used to be good about at least making the bed."
ham,I'll let you know when it kicks in
ham,You call him now ok i said call him
ham,Call to the number which is available in appointment. And ask to connect the call to waheed fathima.
ham,Or Ã_ go buy wif him then i meet Ã_ later can?
ham,Mmmm ... Fuck ... Not fair ! You know my weaknesses ! *grins* *pushes you to your knee's* *exposes my belly and pulls your head to it* Don't forget ... I know yours too *wicked smile*
ham,Today my system sh get ready.all is well and i am also in the deep well
ham,Mom wants to know where you at
ham,"Aight, I'll text you when I'm back"
ham,Dont know supports ass and srt i thnk. I think ps3 can play through usb too
ham,Oh ok i didnt know what you meant. Yep i am baby jontin
spam,You have WON a guaranteed Ã¥Â£1000 cash or a Ã¥Â£2000 prize.To claim yr prize call our customer service representative on
spam,Would you like to see my XXX pics they are so hot they were nearly banned in the uk!
spam,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com
ham,Watching tv now. I got new job :)
ham,This pen thing is beyond a joke. Wont a Biro do? Don't do a masters as can't do this ever again! 
ham,I AM AT A PARTY WITH ALEX NICHOLS
spam,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094594
ham,Just seeing your missed call my dear brother. Do have a gr8 day.
ham,Ok.. ÃÃ finishing soon?
ham,"Sorry, I can't help you on this."
ham,"Come to me, slave. Your doing it again ... Going into your shell and unconsciously avoiding me ... You are making me unhappy :-("
ham,I love your ass! Do you enjoy doggy style? :)
ham,I think asking for a gym is the excuse for lazy people. I jog.
spam,Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs 
spam,Urgent! Please call 09061743811 from landline. Your ABTA complimentary 4* Tenerife Holiday or Ã¥Â£5000 cash await collection SAE T&Cs Box 326 CW25WX 150ppm
ham,No. On the way home. So if not for the long dry spell the season would have been over
ham,I gotta collect da car at 6 lei.
ham,Ok but knackered. Just came home and went to sleep! Not good at this full time work lark.
ham,Probably earlier than that if the station's where I think it is
spam,CALL 09090900040 & LISTEN TO EXTREME DIRTY LIVE CHAT GOING ON IN THE OFFICE RIGHT NOW TOTAL PRIVACY NO ONE KNOWS YOUR [sic] LISTENING 60P MIN 24/7MP 0870753331018+
ham,Good Morning plz call me sir
spam,"FreeMsg Hey U, i just got 1 of these video/pic fones, reply WILD to this txt & ill send U my pics, hurry up Im so bored at work xxx (18 150p/rcvd STOP2stop)"
ham,"Uh, heads up we don't have THAT much left"
ham,I tot u outside cos darren say u come shopping. Of course we nice wat. We jus went sim lim look at mp3 player.
ham,"Aight, sounds good. When do you want me to come down?"
ham,Wat would u like 4 ur birthday?
ham,I love working from home :)
ham,And miss vday the parachute and double coins??? U must not know me very well...
ham,"Sorry, I'll call later"
ham,My sister got placed in birla soft da:-)
spam,Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+
ham,Wah... Okie okie... Muz make use of e unlimited... Haha... 
ham,"There're some people by mu, I'm at the table by lambda"
ham,And stop being an old man. You get to build snowman snow angels and snowball fights.
ham,ELLO BABE U OK?
ham,Hello beautiful r u ok? I've kinda ad a row wiv and he walked out the pub?? I wanted a night wiv u Miss u 
ham,Then u going ikea str aft dat?
ham,Becoz its  &lt;#&gt;  jan whn al the post ofice is in holiday so she cn go fr the post ofice...got it duffer
ham,Lol grr my mom is taking forever with my prescription. Pharmacy is like 2 minutes away. Ugh.
ham,For real tho this sucks. I can't even cook my whole electricity is out. And I'm hungry.
ham,You want to go? 
spam,New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693. 08715500022 rpl Stop 2 cnl
ham,Its not that time of the month nor mid of the time?
ham,Fffff. Can you text kadeem or are you too far gone
ham,We not leaving yet. Ok lor then we go elsewhere n eat. U thk...
ham,Is fujitsu s series lifebook good?
ham,Yar i wanted 2 scold u yest but late already... I where got zhong se qing you? If u ask me b4 he ask me then i'll go out w u all lor. N u still can act so real.
ham,Dont know you bring some food
ham,No current and food here. I am alone also
ham,I'll be in sch fr 4-6... I dun haf da book in sch... It's at home...
ham,Hello. They are going to the village pub at 8 so either come here or there accordingly. Ok?
ham,Ok
ham,We don call like  &lt;#&gt;  times oh. No give us hypertension oh.
ham,"Dont give a monkeys wot they think and i certainly don't mind. Any friend of mine&all that! Just don't sleep wiv , that wud be annoyin!"
ham,Omg it could snow here tonite!
spam,Call from 08702490080 - tells u 2 call 09066358152 to claim Ã¥Â£5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!
spam,Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or Ã¥Â£250 cash every wk. Txt VPOD to 81303 Ts&Cs www.textpod.net custcare 08712405020.
ham,Carry on not disturbing both of you
ham,What pa tell me.. I went to bath:-)
ham,Jus finished avatar nigro
ham,R u over scratching it?
ham,Hope you are having a great day.
ham,Did either of you have any idea's? Do you know of anyplaces doing something?
ham,My planning usually stops at \find hella weed
ham,The fact that you're cleaning shows you know why i'm upset. Your priority is constantly \what i want to do
ham,Excellent! Are you ready to moan and scream in ecstasy?
spam,More people are dogging in your area now. Call 09090204448 and join like minded guys. Why not arrange 1 yourself. There's 1 this evening. AÃ¥Â£1.50 minAPN LS278BB
ham,Dude avatar 3d was imp. At one point i thought there were actually flies in the room and almost tried hittng one as a reflex
spam,"WELL DONE! Your 4* Costa Del Sol Holiday or Ã¥Â£5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, CostÃ¥Â£1.50/pm, Max10mins"
ham,K...k:)why cant you come here and search job:)
ham,I got lousy sleep. I kept waking up every 2 hours to see if my cat wanted to come in. I worry about him when its cold :(
ham,"Yeah, I'll leave in a couple minutes &amp; let you know when I get to mu"
ham,Can Ã_ call me at 10:10 to make sure dat i've woken up...
ham,Hey we can go jazz power yoga hip hop kb and yogasana 
ham,The battery is for mr adewale my uncle. Aka Egbon
ham,I cant pick the phone right now. Pls send a message
ham,Wait 2 min..stand at bus stop
ham,Oh ic. I thought you meant mary jane.
ham,Haha... Really oh no... How? Then will they deduct your lesson tmr?
ham,Nah im goin 2 the wrks with j wot bout u?
ham,Then just eat a shit and wait for ur monkey face bitch.......... U asshole..................
ham,Good night. Am going to sleep.
ham,"Aight I'll grab something to eat too, text me when you're back at mu"
ham,K...k:)why cant you come here and search job:)
ham,Take something for pain. If it moves however to any side in the next 6hrs see a doctor.
ham,"Lol ... Oh no babe, I wont be sliding into your place after midnight, but thanks for the invite"
ham,Howz that persons story
